23/05/20 12:47:25,46.90501677782593,17.057733898757846
23/05/20 12:48:47,46.98593855034616,13.150810790424778
23/05/20 12:50:11,45.30902279051069,16.734101660469953
23/05/20 12:51:32,46.148594608817085,18.36899048198777
23/05/20 12:52:52,42.876547441269786,16.52964124503633
23/05/20 12:54:13,45.50226578627606,18.625795046645013
23/05/20 12:55:34,31.930705082565865,14.922637511687823
23/05/20 12:56:59,39.1893655811973,17.65101779863391
23/05/20 12:58:19,21.12086401273052,16.553508475128286
23/05/20 12:59:40,46.55985918800994,9.767910599206964
23/05/20 13:01:08,44.49090672054975,11.458049874709172
23/05/20 13:02:33,45.20352385538306,4.604954409724277
23/05/20 13:03:54,43.48143795417742,6.184545311339199
23/05/20 13:05:17,42.922109927733125,16.7441155894541
23/05/20 13:06:37,40.34190181448652,18.249930439063185
23/05/20 13:07:58,44.56225036714526,18.214253542970322
23/05/20 13:09:18,44.10991964786491,10.644987430547369
23/05/20 13:10:46,41.65692817904554,18.95282287213846
23/05/20 13:12:07,43.48595625896922,5.865250824729854
23/05/20 13:13:27,39.60123857780976,18.76534032878995
23/05/20 13:14:47,44.03565079130895,7.9096490505338375
23/05/20 13:16:14,43.608720828019486,18.882499115368883
23/05/20 13:17:35,43.07656643421023,10.754661647475267
23/05/20 13:18:59,43.773224298423685,8.525629429549845
23/05/20 13:20:22,25.873454390051933,17.830500138996594
23/05/20 13:21:46,22.814493214146655,10.442327354521582
23/05/20 13:23:23,42.36321136828946,11.39884816908508
23/05/20 13:24:47,46.53997230737276,10.789017075441178
23/05/20 13:26:11,42.301345892096386,16.386479642125163
23/05/20 13:27:32,46.77059904941804,16.556522494005062
23/05/20 13:28:52,46.590580391740154,9.748413789581853
23/05/20 13:30:20,44.028919897096365,16.544956159096035
23/05/20 13:31:40,37.271933949837255,17.11275103276238
23/05/20 13:33:01,42.65430289446645,18.320302192480547
23/05/20 13:34:22,45.27991760164982,8.485276573978279
23/05/20 13:35:46,23.262830940460645,10.593049851541677
23/05/20 13:37:23,43.496350180834135,5.026239948173813
23/05/20 13:38:43,43.767535667281855,16.034218489425484
23/05/20 13:40:04,38.24081568905949,8.959222198589387
